entity_id	state	last_changed
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	325	2025-07-09T13:39:52.222Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	327	2025-07-09T13:41:33.808Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	251	2025-07-09T13:42:52.903Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	245	2025-07-09T13:44:28.858Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	243	2025-07-09T13:45:44.779Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	248	2025-07-09T13:46:50.343Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	250	2025-07-09T13:47:51.146Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	242	2025-07-09T13:48:51.043Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	244	2025-07-09T13:49:50.994Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	254	2025-07-09T13:51:50.993Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	247	2025-07-09T13:52:51.027Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	244	2025-07-09T13:53:51.001Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	246	2025-07-09T13:54:51.003Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	254	2025-07-09T13:55:51.046Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	245	2025-07-09T13:56:51.423Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	213	2025-07-09T13:59:54.749Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	209	2025-07-09T14:02:41.468Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	326	2025-07-09T14:03:42.199Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	309	2025-07-09T14:04:43.024Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	438	2025-07-09T14:06:43.175Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	2370	2025-07-09T14:07:43.298Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	2348	2025-07-09T14:08:44.111Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	413	2025-07-09T14:09:44.161Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	575	2025-07-09T14:10:44.033Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	581	2025-07-09T14:11:43.995Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	2431	2025-07-09T14:12:44.027Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	2352	2025-07-09T14:13:44.336Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	2243	2025-07-09T14:14:47.099Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	2399	2025-07-09T14:15:47.562Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	2373	2025-07-09T14:16:48.297Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	508	2025-07-09T14:17:49.063Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	483	2025-07-09T14:18:48.994Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	455	2025-07-09T14:19:48.913Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	320	2025-07-09T14:20:49.125Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	477	2025-07-09T14:21:49.007Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	538	2025-07-09T14:22:48.987Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	440	2025-07-09T14:23:49.097Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	321	2025-07-09T14:24:49.179Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	494	2025-07-09T14:25:49.249Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	465	2025-07-09T14:26:50.382Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	2272	2025-07-09T14:27:51.117Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	2336	2025-07-09T14:28:51.019Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	2344	2025-07-09T14:29:50.956Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	2341	2025-07-09T14:30:51.018Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	2203	2025-07-09T14:31:51.165Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	2357	2025-07-09T14:32:50.973Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	2361	2025-07-09T14:33:51.641Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	2209	2025-07-09T14:34:52.103Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	4549	2025-07-09T14:35:52.203Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	5248	2025-07-09T14:36:53.090Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	5260	2025-07-09T14:37:53.020Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	5100	2025-07-09T14:38:53.156Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	3392	2025-07-09T14:39:53.175Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	3482	2025-07-09T14:40:53.576Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	3284	2025-07-09T14:41:54.272Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	2562	2025-07-09T14:42:55.032Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	3394	2025-07-09T14:43:55.060Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	3250	2025-07-09T14:44:54.963Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	2628	2025-07-09T14:45:55.291Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	2619	2025-07-09T14:46:56.411Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	2457	2025-07-09T14:47:57.002Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	2667	2025-07-09T14:48:57.008Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	2482	2025-07-09T14:49:57.171Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	2599	2025-07-09T14:50:57.152Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	5328	2025-07-09T14:51:57.016Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	2582	2025-07-09T14:52:56.949Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	1548	2025-07-09T14:53:58.680Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	2427	2025-07-09T14:55:09.996Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	2589	2025-07-09T14:56:10.117Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	1312	2025-07-09T14:57:09.955Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	2441	2025-07-09T14:58:09.998Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	1200	2025-07-09T14:59:10.131Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	1305	2025-07-09T15:00:12.184Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	2662	2025-07-09T15:01:11.916Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	2440	2025-07-09T15:02:12.110Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	2611	2025-07-09T15:03:12.643Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	1337	2025-07-09T15:04:13.053Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	2628	2025-07-09T15:05:13.497Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	1223	2025-07-09T15:06:14.197Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	2601	2025-07-09T15:07:13.882Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	1408	2025-07-09T15:08:14.004Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	1286	2025-07-09T15:09:13.942Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	1424	2025-07-09T15:10:17.932Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	1305	2025-07-09T15:11:18.046Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	2572	2025-07-09T15:12:18.223Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	1325	2025-07-09T15:13:19.474Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	1373	2025-07-09T15:14:20.473Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	2684	2025-07-09T15:15:20.894Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	1393	2025-07-09T15:16:21.192Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	1461	2025-07-09T15:17:21.506Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	2642	2025-07-09T15:18:22.167Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	1532	2025-07-09T15:19:21.995Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	1411	2025-07-09T15:20:23.085Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	2919	2025-07-09T15:21:22.964Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	1591	2025-07-09T15:22:23.131Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	2692	2025-07-09T15:23:22.971Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	1450	2025-07-09T15:24:23.075Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	1467	2025-07-09T15:25:22.899Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	2675	2025-07-09T15:26:22.972Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	767	2025-07-09T15:27:24.090Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	1878	2025-07-09T15:28:24.037Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	1936	2025-07-09T15:29:24.067Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	1817	2025-07-09T15:30:24.078Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	1599	2025-07-09T15:31:24.045Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	1236	2025-07-09T15:32:24.138Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	2553	2025-07-09T15:33:24.088Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	2525	2025-07-09T15:34:24.006Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	650	2025-07-09T15:35:24.496Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	2472	2025-07-09T15:36:25.285Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	4295	2025-07-09T15:37:26.098Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	4333	2025-07-09T15:38:26.018Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	4335	2025-07-09T15:39:26.070Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	805	2025-07-09T15:40:26.122Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	1342	2025-07-09T15:41:25.931Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	1304	2025-07-09T15:42:26.044Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	1323	2025-07-09T15:43:26.024Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	1308	2025-07-09T15:44:26.091Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	1350	2025-07-09T15:45:26.095Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	1359	2025-07-09T15:46:26.164Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	2604	2025-07-09T15:47:26.013Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	2590	2025-07-09T15:48:26.384Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	2592	2025-07-09T15:49:27.078Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	2684	2025-07-09T15:50:27.066Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	2665	2025-07-09T15:51:26.916Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	1378	2025-07-09T15:52:27.106Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	1463	2025-07-09T15:53:27.007Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	1585	2025-07-09T15:54:27.278Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	973	2025-07-09T15:55:29.345Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	1652	2025-07-09T15:56:30.075Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	574	2025-07-09T15:57:30.681Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	665	2025-07-09T15:58:30.996Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	597	2025-07-09T15:59:30.889Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	646	2025-07-09T16:00:31.060Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	604	2025-07-09T16:01:31.119Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	494	2025-07-09T16:02:31.202Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	482	2025-07-09T16:03:31.940Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	487	2025-07-09T16:04:32.818Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	306	2025-07-09T16:05:34.899Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	307	2025-07-09T16:06:35.262Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	319	2025-07-09T16:07:36.129Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	729	2025-07-09T16:08:36.062Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	518	2025-07-09T16:09:35.864Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	322	2025-07-09T16:10:36.028Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	297	2025-07-09T16:11:36.101Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	299	2025-07-09T16:12:36.061Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	313	2025-07-09T16:13:35.976Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	304	2025-07-09T16:14:36.115Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	312	2025-07-09T16:15:35.937Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	317	2025-07-09T16:16:35.991Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	310	2025-07-09T16:17:35.923Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	314	2025-07-09T16:18:35.998Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	306	2025-07-09T16:19:35.976Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	297	2025-07-09T16:20:35.974Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	296	2025-07-09T16:21:35.912Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	319	2025-07-09T16:22:35.981Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	424	2025-07-09T16:23:35.927Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	413	2025-07-09T16:24:36.071Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	349	2025-07-09T16:25:35.939Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	320	2025-07-09T16:26:36.054Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	313	2025-07-09T16:27:36.138Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	311	2025-07-09T16:28:35.955Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	305	2025-07-09T16:29:35.983Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	281	2025-07-09T16:30:35.997Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	285	2025-07-09T16:31:36.019Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	280	2025-07-09T16:32:35.967Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	281	2025-07-09T16:33:36.127Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	284	2025-07-09T16:34:35.931Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	286	2025-07-09T16:35:35.872Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	192	2025-07-09T16:36:35.972Z
sensor.octopus_energy_electricity_21j
